Age,Gender,Education,Income,Debt,Credit_Score,Loan_Amount,Loan_Term,Num_Credit_Cards,Payment_History,Employment_Status,Residence_Type,Marital_Status,Creditworthiness
1.644094246701087,0,2,0.45934354578329967,1.5974047040329629,1.5083531279468514,-0.2844875374636499,-1.4113627151498591,0.39106427390902654,2,1,2,1,1
-1.3072698223236399,0,0,0.9280394741028389,0.4833123835535565,1.1978521285266925,0.6146105869887212,0.7107213071278393,-1.5369436500467322,1,2,1,2,1
-0.3681994367248631,0,0,1.4521574140132494,-0.8710047624962788,1.090127291993168,-0.3141088512679204,0.7107213071278393,0.7766658587001782,2,2,0,2,1
-1.1731169100952432,1,1,-1.3803165340705374,0.20510875134004855,0.5578398644157524,1.573512880543553,0.7107213071278393,-1.1513420652555804,0,2,2,0,1
0.839176773330707,0,2,0.08913726126402861,-1.3507445294008174,-0.37366313384472466,0.5387322926228056,0.0033599663686064833,0.7766658587001782,1,1,2,1,1
-0.5694288050674581,0,1,-1.2931185273393584,-0.5122292694605378,-0.7031743985355057,-0.29206834763156747,-1.4113627151498591,-0.3801388956732769,2,1,2,1,1
-1.5084991906662348,1,0,0.12468599161330267,0.10792559938794537,1.6667720052020347,1.6688345491364425,1.418082647887072,1.5478690282824816,2,2,1,0,1
-0.09989361226806977,1,0,-1.529313006266897,0.6324590616042276,1.4956796177664369,-0.13406460977987822,0.0033599663686064833,0.005462689117874818,2,0,1,2,1
-0.8377346295242515,0,3,-0.017934026708747493,-0.8017910494551534,-0.34197935839368804,1.6246131564902566,0.7107213071278393,-1.5369436500467322,2,2,1,1,1
1.5770177905868887,0,3,0.19344541922460406,-0.6175051017066803,0.050899457199166234,0.9467623806422945,0.7107213071278393,-0.3801388956732769,1,1,1,0,1
-1.1731169100952432,1,3,0.8019450987383736,-0.39396255568975336,-1.2924926219247872,-1.0834206979380732,0.7107213071278393,-0.3801388956732769,1,0,0,0,1
-0.03281715615387143,1,2,-0.12242816457399028,0.7106883044466072,0.627544170408033,0.8696908106017992,-0.7040013743906264,-0.3801388956732769,1,2,0,1,1
-1.6426521028946315,1,1,1.5077388369509783,0.31947110181107724,-0.10118266496580962,1.3098691491481977,-1.4113627151498591,-0.7657404804644287,1,1,2,0,1
-0.43527589283906143,1,0,1.2030506159902348,-1.4359306377591257,1.0774537818127532,-0.28048655431947117,1.418082647887072,-0.7657404804644287,1,1,0,0,1
0.10133575607452525,1,0,0.42477785207298163,1.528829886804525,-0.4687144601978346,0.7912153868265045,-1.4113627151498591,0.005462689117874818,2,2,1,0,0
1.3757884222442935,0,2,0.5501814449343968,0.9913055430636006,0.665564700949277,-1.6517006897849305,0.0033599663686064833,0.005462689117874818,1,0,1,0,1
-1.3072698223236399,1,0,-1.3733555719244164,-1.4740514212494684,0.8873511291065335,-1.4788161023443662,-0.7040013743906264,-1.1513420652555804,2,0,0,1,1
1.1745590539016986,1,0,-1.1650846472547907,-0.8079670423111308,-1.330513152466031,1.1501105941280092,0.0033599663686064833,1.5478690282824816,0,2,0,2,1
-1.2401933662094415,1,1,-0.32472116373645116,-0.5330998660083233,0.6528911907688623,1.5309761123791268,0.7107213071278393,-0.7657404804644287,0,1,0,0,1
1.3757884222442935,1,3,-1.23960945191078,0.9497773152389254,-1.0960532141283599,0.6671147166702244,0.7107213071278393,-0.3801388956732769,2,2,1,2,0
0.5708709488739135,1,3,1.5758340506170392,1.6847204651002288,-1.4762585195407996,-0.4377181726170207,1.418082647887072,-1.1513420652555804,2,1,1,0,1
-0.8377346295242515,0,2,1.6439292642831,0.20773532301442973,-0.5003982356488712,-0.735194779021045,-1.4113627151498591,1.16226744349133,1,1,2,2,1
-0.6365052611816564,1,3,-1.7107496875488046,1.414680501604392,0.5388295991451304,0.1695187603705242,0.0033599663686064833,0.7766658587001782,1,1,2,1,1
0.637947404988112,0,3,-0.484717018865994,-0.5541124394033726,-1.115063479398982,-0.5255292237287325,0.7107213071278393,-0.7657404804644287,0,1,2,1,0
1.5770177905868887,1,2,0.47076802564143705,0.23201336389654753,0.7162587416709356,0.8027269874518608,1.418082647887072,0.005462689117874818,0,2,0,1,1
0.9062532294449053,0,2,-1.4622539663554113,0.7199167995187573,-1.330513152466031,-1.2636755174863352,1.418082647887072,-1.5369436500467322,2,1,0,1,1
-1.5084991906662348,0,3,-1.6400773237752104,-0.019498621031357202,0.13961402846206883,1.3133085907984567,0.0033599663686064833,0.39106427390902654,0,0,1,2,1
-1.6426521028946315,1,1,-0.18555505792965182,-1.395467236288929,0.9633921901890213,1.6652547221127036,-1.4113627151498591,0.39106427390902654,2,0,0,0,1
-1.3743462784378382,1,2,-0.16905598352987666,-0.6122519583579179,-0.3293058482132734,0.917000681464544,-0.7040013743906264,0.005462689117874818,2,2,1,1,0
1.040406141673302,1,0,-0.5470999926029861,0.2761681633956039,-0.7982257248886157,1.3057277806305392,1.418082647887072,1.5478690282824816,0,1,1,0,1
-1.5084991906662348,1,2,0.01599402161413963,1.4041032264832354,1.4830061075860221,0.852072446230065,0.0033599663686064833,-0.3801388956732769,2,1,0,2,1
0.16841221218872357,1,0,-0.6545963775007162,0.49396064709834503,1.0584435165421313,-0.1736532851012255,0.7107213071278393,-1.1513420652555804,2,1,0,1,1
-0.5694288050674581,0,2,-1.704266959443257,-0.41156768475047034,0.8810143740163261,1.0947987569769069,-0.7040013743906264,0.7766658587001782,2,2,1,1,1
-0.03281715615387143,1,2,1.2924538130196124,-1.7262732904136924,-1.0073386428654574,1.0244656848634495,-0.7040013743906264,0.005462689117874818,2,0,1,1,1
1.1745590539016986,1,3,-0.8258307325837291,0.3942219118954926,1.128147822534412,-1.1678625000862661,-1.4113627151498591,0.7766658587001782,1,1,1,2,1
0.5037944927597152,0,3,0.03687690805250241,1.1286681427913725,0.2853593955368373,-0.28617216194540934,0.0033599663686064833,0.7766658587001782,0,0,0,0,0
-1.106040453981045,1,3,-0.7311669611080465,-1.5854322579279563,1.1154743123539972,0.5211841209378112,-1.4113627151498591,0.7766658587001782,0,1,1,1,1
0.637947404988112,0,1,-1.001289488358472,1.0856491580704268,-1.2417985812031285,-1.5909138230681101,1.418082647887072,-0.7657404804644287,2,1,2,1,1
-0.8377346295242515,1,3,0.879976953025233,0.9181874667227194,0.5198193338745084,-0.19211396171383957,1.418082647887072,0.005462689117874818,0,0,1,0,1
0.30256512441712025,0,3,-0.039454558534541204,-1.1014331856055024,-0.9883283775948354,-1.5078056819679768,0.0033599663686064833,-1.5369436500467322,0,2,0,0,1
1.4428648783584919,1,2,-0.040304752384449104,0.47209621261971263,1.5590471686685101,-0.9058332004859302,0.7107213071278393,0.39106427390902654,1,1,1,1,1
-0.7706581734100532,0,2,0.12189629304329237,-1.4944960872554625,0.02555243683833693,-1.5779281760212143,1.418082647887072,-0.3801388956732769,1,2,2,1,1
-1.2401933662094415,0,1,-0.9836745345306926,-1.1247173885567732,-1.4572482542701777,0.12796468982045758,1.418082647887072,-1.1513420652555804,1,1,0,2,1
-0.8377346295242515,1,0,1.3190755079448535,-0.2387818616303687,-0.31663233803285873,0.615172128482641,0.7107213071278393,-0.7657404804644287,1,1,1,1,1
-0.23404652449646643,1,2,1.5786237491870496,1.049303085170882,1.6034044542999615,1.1034324574459242,-0.7040013743906264,-0.7657404804644287,1,1,1,2,1
0.9062532294449053,1,2,0.8016528446024678,1.360019415407811,-0.2152442565895415,-0.14831372518809363,0.0033599663686064833,-1.5369436500467322,2,1,0,2,1
-0.3681994367248631,0,0,-0.1623075698462327,-1.0251206302011846,1.3119137201504243,0.5697574601618756,-0.7040013743906264,0.7766658587001782,0,2,0,0,0
-0.7035817172958548,0,1,1.0249615729923396,-1.0227070237976992,-1.1404104997598112,0.160885059901507,-1.4113627151498591,-0.7657404804644287,1,2,1,2,1
1.241635510015897,0,2,-0.5170775222781134,1.4398813919937248,0.570513374596167,0.752118060312337,0.7107213071278393,0.7766658587001782,1,0,1,2,0
-0.5694288050674581,1,3,-0.19612934393788134,0.2839059015714836,-0.5701025416411518,-0.08317491189339457,0.0033599663686064833,1.5478690282824816,0,2,0,1,1
1.3757884222442935,1,1,1.5477245164544593,-1.3119848500977873,-0.8806035410613109,0.6304741341919561,0.7107213071278393,0.39106427390902654,2,2,0,1,1
-0.1669700683822681,0,0,-0.7956222823541891,0.5044669337958697,-1.5839833560743242,-0.4587057859522739,0.7107213071278393,1.16226744349133,0,0,1,2,1
-0.03281715615387143,1,0,0.3276432047210041,-1.1966286616959116,0.2726858853564227,1.3020777609200602,-0.7040013743906264,-1.5369436500467322,1,0,0,2,1
-0.09989361226806977,0,3,-0.08791560797929147,-0.05669655501448508,0.3677372117095326,1.3069210563051188,-0.7040013743906264,1.16226744349133,2,1,0,2,0
1.241635510015897,1,3,-0.19113445506967242,0.5857486788544221,-1.1087267243087746,-0.9505459419392959,-1.4113627151498591,1.16226744349133,2,0,1,2,1
0.9733296855591036,1,3,0.22280367560423622,0.19424752252436428,0.6021971500472036,-0.17238981673990592,0.0033599663686064833,-0.7657404804644287,2,2,1,2,1
0.16841221218872357,0,1,-1.3782176180035772,-1.328880094922185,-1.6663611722470195,0.8155722491252766,0.7107213071278393,0.39106427390902654,0,0,0,2,0
-0.7706581734100532,1,0,-0.4926875862088806,0.6514839591375832,-1.2544720913835432,1.7409926311051394,-1.4113627151498591,0.39106427390902654,0,1,2,2,0
1.241635510015897,1,3,-1.3621702090865657,-0.11817252987973079,0.4627885380626425,0.6628329627790857,0.7107213071278393,0.7766658587001782,0,2,0,2,1
-1.7097285590088298,1,3,1.305764660482233,-0.5195410770946259,1.0647802716323387,0.2514336257960779,-1.4113627151498591,-0.7657404804644287,1,1,0,0,1
-0.09989361226806977,1,0,-1.72440592626295,1.4684187382937581,-1.1847677853912626,0.9521672175212728,0.7107213071278393,-1.5369436500467322,2,2,2,1,1
-1.3072698223236399,1,2,0.3223294931590797,1.6722265025410104,1.2041888836168997,0.23535950053262306,-0.7040013743906264,1.5478690282824816,1,0,2,0,0
-1.1731169100952432,0,1,-1.0417799704603357,1.4344862717976987,1.3879547812329123,-0.5445514418352663,1.418082647887072,0.39106427390902654,2,0,2,1,1
-0.1669700683822681,1,2,-1.233711232077044,-0.9962283417829918,-0.3356426033034807,1.0315551462241872,-1.4113627151498591,0.005462689117874818,2,0,2,0,1
-1.7097285590088298,0,3,1.2504223545647906,0.34055466362975845,1.5210266381272661,-0.971954711394989,-1.4113627151498591,-1.1513420652555804,2,0,0,1,1
1.1745590539016986,1,1,1.1673690428519128,-0.2844274180256955,-0.9946651326850428,-1.594634035465329,1.418082647887072,-0.3801388956732769,2,0,2,2,1
-1.2401933662094415,1,2,-0.04766424289771436,-0.238497907935841,-0.8806035410613109,-0.3562946559986468,-0.7040013743906264,0.005462689117874818,2,2,1,2,0
-0.1669700683822681,0,0,-1.4003226581011827,0.028915483885614584,-0.5574290314607372,-0.13427518784009815,-1.4113627151498591,-0.3801388956732769,2,1,0,1,0
-1.0389639978668466,0,3,0.8982826893560625,-1.7186065406614446,1.692119025562864,-0.9070966688472498,-0.7040013743906264,-0.3801388956732769,2,1,1,0,1
1.644094246701087,1,1,-0.8280624914397373,-1.366787913141632,0.2283285997249714,-0.46460197163843203,0.7107213071278393,0.39106427390902654,0,1,1,2,0
-0.6365052611816564,1,1,0.9852415790669549,-1.4274120269232948,0.6592279458590696,-0.1260626434915208,0.7107213071278393,-0.3801388956732769,0,1,0,1,1
-1.2401933662094415,0,1,1.4631833655042426,-1.0489727405415108,0.8683408638359115,-0.2634999241283966,1.418082647887072,1.5478690282824816,1,0,0,2,1
0.5708709488739135,0,1,-1.5003267096965993,-1.4316003439175782,0.9253716596477773,0.5258870309493897,0.0033599663686064833,-1.1513420652555804,2,1,0,2,1
0.5708709488739135,0,3,0.04487404395319859,0.5266863103926618,-0.36732637875451735,0.01032174684425538,-0.7040013743906264,0.005462689117874818,1,1,2,2,1
0.43671803664551695,0,3,1.5708125931910206,1.3624330218112963,-1.2924926219247872,-0.7930335528947865,0.0033599663686064833,-0.7657404804644287,0,2,2,1,1
-1.4414227345520365,1,0,0.4060735873750078,-1.537515071976408,-1.0453591734067014,-0.8715791693568212,0.0033599663686064833,1.16226744349133,1,2,1,2,0
1.040406141673302,1,0,-0.1427265427405414,1.1821934142098427,0.06357296737958089,0.8063068144755996,-0.7040013743906264,-0.7657404804644287,1,0,0,1,0
0.839176773330707,1,0,1.1998358204952706,1.6045745348197873,0.14595078355227614,-0.4214334692933459,0.0033599663686064833,1.16226744349133,2,2,1,2,1
0.9733296855591036,1,2,0.8795784246580887,-0.32950506703196686,1.419638556683949,-1.5021902670287786,-1.4113627151498591,1.16226744349133,1,0,1,2,1
0.10133575607452525,1,0,-1.2668953607812616,1.4335634222904836,1.616077964480376,1.3349981310011096,0.7107213071278393,-1.1513420652555804,1,1,2,0,1
-1.3072698223236399,0,3,-1.396576491450026,1.3625040102349282,-0.4877247254684566,-1.5510443769998028,1.418082647887072,0.7766658587001782,1,1,0,0,1
-1.1731169100952432,0,2,-1.258791950649327,0.46286771754756256,1.4703325974056076,0.3553188021712445,-0.7040013743906264,0.39106427390902654,0,0,2,1,1
-1.2401933662094415,0,3,0.42236011331230605,0.07065667698118556,1.3562710057818756,-0.9387535705669796,1.418082647887072,-1.5369436500467322,2,1,2,0,0
-0.9718875417526481,1,2,-1.1618698517598265,-1.399442588012317,-1.5713098458939094,1.511462545465413,0.7107213071278393,-1.1513420652555804,2,0,2,1,1
0.5037944927597152,0,0,1.0039724123227383,-1.3342752151182111,-0.9946651326850428,0.7235496368091662,1.418082647887072,-0.3801388956732769,2,2,2,2,0
0.43671803664551695,1,0,-0.4992500199878572,0.6866942172590171,-1.4002174584583116,-0.6814271809782223,-0.7040013743906264,-1.1513420652555804,2,2,0,2,1
1.4428648783584919,1,0,1.6892020867906958,-0.9032335068251721,1.4513223321349855,0.5555785374404002,1.418082647887072,0.005462689117874818,0,1,2,0,1
-0.23404652449646643,1,2,1.2998930092063066,0.8136215187128962,-0.7792154596179937,-0.35994467570912564,0.0033599663686064833,-0.7657404804644287,2,2,1,0,1
-0.1669700683822681,0,3,-0.04641552068066213,-1.5852902810806924,1.2929034548798024,-0.32372524935129726,0.0033599663686064833,0.39106427390902654,1,0,2,1,0
0.7050238611023103,1,1,-0.6121929592365597,0.09237913461255413,-0.7158479087159203,-0.3079318948348024,0.7107213071278393,1.5478690282824816,0,2,2,1,0
0.5708709488739135,1,3,-1.2402736658560205,-0.2627049603943269,-0.37366313384472466,-0.5411821928717474,0.0033599663686064833,0.7766658587001782,1,1,2,0,1
1.1745590539016986,0,0,0.16719568410869765,-0.1872442660735923,0.9190349045575701,-1.681813352396381,1.418082647887072,0.005462689117874818,0,1,0,0,1
0.9062532294449053,1,2,-0.12187022485998822,0.7444787940954029,0.4627885380626425,-1.724841469367987,-1.4113627151498591,-1.5369436500467322,2,0,2,0,1
-0.3011229806106648,0,2,-1.5218206729645836,0.5817733271310344,0.41209449734098386,-0.6796021711229829,1.418082647887072,-1.5369436500467322,2,2,2,1,1
0.03425929996032691,1,0,1.4747672567092376,1.4799188629221296,0.4881355584234718,-0.9483699686503566,-1.4113627151498591,-1.5369436500467322,0,2,1,2,1
0.5708709488739135,0,2,-1.4961023090048695,1.5311015163607464,0.6338809254982404,-0.8057384291947224,1.418082647887072,-0.7657404804644287,2,0,2,0,1
-1.7097285590088298,1,0,-0.6633640015778914,0.7613740389198006,1.6604352501118274,0.1593408207932275,-1.4113627151498591,0.7766658587001782,0,0,2,2,0
0.5708709488739135,1,3,0.9082990356502899,-1.4822860783907716,0.1776345590033128,-1.6215178344867403,-1.4113627151498591,1.5478690282824816,2,0,0,2,1
0.7050238611023103,0,2,-0.059035585640232514,-0.7229229108000865,-0.20890750149933418,-0.24314404497380318,-0.7040013743906264,0.39106427390902654,0,1,2,0,1
1.3757884222442935,1,1,0.10847917134943333,-1.497477601048003,0.6528911907688623,-0.3154425123159799,-0.7040013743906264,0.7766658587001782,2,1,2,2,1
-0.8377346295242515,0,2,-1.6669912728363574,-1.3300868981239278,0.7225954967611429,-1.0628542407232597,1.418082647887072,-0.7657404804644287,2,0,2,2,0
-1.5755756467804332,1,0,-1.4641934710755136,1.5198853454269026,0.07624647755999554,0.9179833790789037,0.0033599663686064833,1.16226744349133,0,2,1,1,1
-1.7097285590088298,0,1,1.1783949943429057,0.6930831753858903,-0.7348581739865423,0.2176007507874088,-0.7040013743906264,0.39106427390902654,1,0,2,0,1
-1.4414227345520365,1,0,0.13403812396228956,-1.0697723486656645,0.5008090686038864,1.1263152733231567,-1.4113627151498591,-0.7657404804644287,2,0,0,1,0
-0.03281715615387143,1,2,-0.0693441860703658,1.0265867896086667,1.1408213327148264,1.162745277741205,1.418082647887072,-1.1513420652555804,0,0,0,2,1
-0.8377346295242515,1,1,0.31018766224008254,-1.1509831053005848,-0.2152442565895415,-0.22959685643298752,0.0033599663686064833,1.5478690282824816,2,0,1,2,0
0.839176773330707,0,1,1.3063491687540447,0.28376392472421974,-0.39901015420555397,1.414596637764244,1.418082647887072,0.7766658587001782,2,1,2,2,1
0.03425929996032691,0,2,0.9632162446427783,1.3985661294399454,0.5578398644157524,0.13996763925299371,-1.4113627151498591,1.5478690282824816,1,1,1,0,1
-1.1731169100952432,0,1,-0.4892071051358201,-0.04597730304606464,-0.8996138063319329,0.686698476270678,-0.7040013743906264,-0.3801388956732769,0,2,2,2,1
-0.7706581734100532,0,3,1.704850967340563,-0.15572540598101828,1.4830061075860221,-0.07047003559345866,-0.7040013743906264,-0.3801388956732769,1,1,0,1,0
-0.7706581734100532,0,1,-0.8772143233875378,-1.5972873246744876,0.012878926657922275,-1.4996633303061395,0.7107213071278393,0.39106427390902654,2,0,2,0,1
-0.03281715615387143,1,1,0.6611051737895681,-0.40496576135270146,-0.06316213442456566,-0.5453937540761461,0.7107213071278393,-1.1513420652555804,0,0,1,1,1
1.040406141673302,1,3,0.19612884356337587,-0.5260720120687629,0.5388295991451304,-0.5573967035086822,1.418082647887072,-1.5369436500467322,1,0,1,0,1
-0.9048110856384498,1,0,-1.5586446940887193,-1.1932212173615793,-0.8806035410613109,1.2270417787950245,1.418082647887072,-0.7657404804644287,0,2,0,0,1
1.644094246701087,1,0,-0.7737829278346798,1.701331756230099,0.9697289452792287,0.4413048434277169,0.0033599663686064833,0.005462689117874818,2,1,1,1,1
0.36964158053131857,1,3,-0.7022603702111778,-1.2172862929728014,-1.558636335713495,-1.712066400381311,-0.7040013743906264,-1.1513420652555804,2,0,0,0,1
0.839176773330707,0,1,1.214847055657707,0.3487893207710616,0.3487269464389106,-1.5560982504450813,-0.7040013743906264,1.5478690282824816,1,0,0,1,1
1.5099413344726904,1,2,-0.8075781333685189,-1.2684689464114183,-1.5269525602624583,-0.5458851028833259,0.7107213071278393,-1.5369436500467322,2,0,1,1,1
1.7111707028152854,0,3,1.6789466234761816,0.48750070054784,1.4513223321349855,1.4602920768319694,-1.4113627151498591,-0.7657404804644287,0,2,0,2,0
0.36964158053131857,1,2,-1.1463803825568168,0.33835402249716884,-1.0833797039479454,0.7159688266412486,-1.4113627151498591,0.005462689117874818,2,1,1,2,1
-1.5084991906662348,0,0,1.620123836485679,-0.39666011578776644,1.3879547812329123,0.41624605426154493,0.7107213071278393,-1.5369436500467322,1,2,2,2,1
0.23548866830292192,0,3,0.5969686752371409,1.033614643548227,0.608533905137411,0.4829992993512635,1.418082647887072,-0.3801388956732769,2,1,0,1,0
0.7050238611023103,0,2,1.3639232335274953,-1.0178088225670965,0.7162587416709356,-1.3128103982043196,-0.7040013743906264,-1.5369436500467322,1,0,2,0,1
-0.23404652449646643,1,1,0.9751455270992985,-0.6574005957878212,-0.2405912769503708,1.4350227096055777,-0.7040013743906264,0.7766658587001782,1,2,2,2,1
0.839176773330707,1,3,1.127011403539097,0.4884945384786869,-1.1720942752108479,-0.8236375643134166,-0.7040013743906264,-1.5369436500467322,1,2,0,0,0
1.241635510015897,1,2,0.9849758934888586,-1.1848445833730123,0.3677372117095326,1.4193697404625627,-1.4113627151498591,-0.7657404804644287,1,2,1,0,1
-0.7706581734100532,1,3,0.826228760576368,0.3951447614027076,0.646554435678655,0.04576905364794399,1.418082647887072,-0.3801388956732769,0,1,1,1,0
1.1074825977875002,0,3,-0.872006886056852,0.38974964120668143,-0.22158101167974883,-1.3431336388759898,-1.4113627151498591,-0.3801388956732769,1,2,2,0,1
0.16841221218872357,0,0,-1.425589356578133,-0.6943855645000533,-0.5891128069117738,1.5735830732302931,1.418082647887072,0.7766658587001782,0,2,1,1,1
0.637947404988112,0,0,0.6645856548626285,-1.6094263451155464,-0.11385617514622427,-1.4900469322227625,0.7107213071278393,0.005462689117874818,0,0,0,1,0
-0.9048110856384498,0,1,1.1048532263258724,-1.0623185641843125,-0.5447555212803226,-0.23907286914288448,1.418082647887072,1.16226744349133,0,2,2,1,0
